Dataset,Drift Speed,Labeling Strategy,Imbalance,Label,Accuracy,Precision,Recall,F1,Specificity,GMean,H,N,lam,alpha,beta,gamma
AGRAWAL2,abrupt,uniform,50,5,0.595108129505396,0.6023722921784942,0.5614634552879405,0.5788540401730714,0.6250416666666666,0.5934925979578347,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL2,abrupt,uniform,50,10,0.660673361390058,0.6684367346154385,0.6260677382837458,0.64863640387347,0.6872787350334749,0.6597488299346304,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,abrupt,uniform,50,20,0.7648860369182049,0.7689707345044925,0.7570732179070476,0.7642763406181227,0.7694166666666665,0.7648099469492071,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,abrupt,uniform,50,50,0.8166173590566274,0.8161202521196191,0.8176174125621578,0.8167787320594538,0.8154923118593215,0.8166168899219887,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,abrupt,uniform,50,100,0.8625567731988832,0.8560669414823643,0.8709946245520459,0.8637733652448252,0.8540416666666666,0.8625344662532282,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
AGRAWAL2,gradual,nonuniform,1,5,0.9649568732030501,0.008323436262866149,0.0208333333333332,0.01232993197237255,0.9745359653184058,0.14219811842825164,85.0,12.0,0.3037830537411999,0.0011406341876119,1.9261373496615832,1.58698961111526
AGRAWAL2,gradual,nonuniform,1,10,0.9357264886036918,0.009818484559685349,0.05208333333333305,0.0163406823921387,0.9445894187465802,0.2218696692427659,86.0,6.0,0.3208042704779914,0.0049925107714598,1.1515482249562337,0.2125644708990385
AGRAWAL2,gradual,nonuniform,1,20,0.9517688237009876,0.01038170795599125,0.0374999999999998,0.01606170598877405,0.9610673849909508,0.19018267495846963,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL2,gradual,nonuniform,1,50,0.9349347889495396,0.012124497364705649,0.0666666666666663,0.0204364159119521,0.9436634538490676,0.24982550793380415,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL2,gradual,nonuniform,1,100,0.9336222342597609,0.0121625443233483,0.070833333333333,0.020746205126244602,0.9422745065027989,0.25823113384968144,93.0,5.0,0.0027030943492653,0.003710593153191,0.7339607179596656,0.6925483640462139
AGRAWAL2,gradual,nonuniform,10,5,0.798241593399725,0.11259334222065939,0.15208333333333324,0.1287706051353723,0.870665308579101,0.36317341672735237,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
AGRAWAL2,gradual,nonuniform,10,10,0.8017417392391349,0.11358843232025484,0.14291666666666655,0.12653277836451848,0.8744617806379924,0.35326697274374924,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL2,gradual,nonuniform,10,20,0.8067211133797241,0.12381497171102729,0.1499999999999999,0.13541005596925776,0.8789295800731516,0.3640808560023706,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL2,gradual,nonuniform,10,50,0.9113088045335223,0.6491072721131104,0.24104166666666654,0.3511861449486441,0.9854622899208296,0.4872572083313773,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,nonuniform,10,100,0.9288928705362722,0.746538302535199,0.4329166666666665,0.5495684870195725,0.983888142969582,0.6526573161929263,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,nonuniform,30,5,0.6046293595566481,0.3455390637974888,0.35645833333333327,0.35093665587987355,0.7111137567712364,0.5033238218261018,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
AGRAWAL2,gradual,nonuniform,30,10,0.6495478978290762,0.3994409016682793,0.33638888888888885,0.3666542560485006,0.7833501994166319,0.5138143339625687,58.0,46.0,0.0033146684520526,0.0013833648396252,0.4283717831400049,1.2076268532060033
AGRAWAL2,gradual,nonuniform,30,20,0.7883661819242469,0.7104254552241194,0.4997916666666666,0.5836786776842802,0.91457824870528,0.6717335802370066,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
AGRAWAL2,gradual,nonuniform,30,50,0.8395558148256177,0.7754251149808273,0.6539583333333332,0.708935824148234,0.9190428001666766,0.7747604974599582,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,nonuniform,30,100,0.8736405683570149,0.8252128429475387,0.7326388888888888,0.7768335071453099,0.933865111018513,0.8271049456552317,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL2,gradual,nonuniform,50,5,0.597524896870703,0.5957234439981636,0.6021751812651053,0.5975032729832672,0.5906496096896963,0.5969235202720328,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL2,gradual,nonuniform,50,10,0.634755614817284,0.6382604057792175,0.6387766237464232,0.6373235388671039,0.6407766897241436,0.6341884004416951,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
AGRAWAL2,gradual,nonuniform,50,20,0.7659277469894579,0.7641068841878418,0.7641666666666665,0.7663271721206572,0.7639803316943077,0.765912282377693,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,nonuniform,50,50,0.8081795074794783,0.8070086894741022,0.8119426618884906,0.8090423701612934,0.8059085618245964,0.8081630588324498,74.0,40.0,0.3897139595973644,0.0089853832811235,0.7130898374013127,0.1577911371886255
AGRAWAL2,gradual,nonuniform,50,100,0.8634734780615859,0.8588116973463094,0.8709166666666666,0.8643229643081829,0.8572023675584075,0.8634562840025242,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
AGRAWAL2,gradual,uniform,1,5,0.924205175215634,0.01036643422950035,0.06874999999999964,0.01774613556166195,0.9328465002735805,0.25315550536752307,52.0,12.0,0.6897165635868227,0.0010634304002277,1.8158377856446783,1.2358251862642864
AGRAWAL2,gradual,uniform,1,10,0.9300387516146507,0.01096359099747145,0.0666666666666663,0.0189842465022909,0.9388231827938887,0.2500894237350857,85.0,12.0,0.3037830537411999,0.0011406341876119,1.9261373496615832,1.58698961111526
AGRAWAL2,gradual,uniform,1,20,0.928767865327722,0.0119325310353935,0.070833333333333,0.02038626815861705,0.9372448335367649,0.2584613860390713,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
AGRAWAL2,gradual,uniform,1,50,0.9314138089087045,0.01203430258973185,0.070833333333333,0.02021070188546805,0.9401910854833957,0.25807522675930894,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL2,gradual,uniform,1,100,0.9348097837409892,0.01100143296992695,0.0624999999999997,0.018709483204965148,0.9436844985058294,0.2428016853193868,93.0,5.0,0.0027030943492653,0.003710593153191,0.7339607179596656,0.6925483640462139
AGRAWAL2,gradual,uniform,10,5,0.7845326888620359,0.11033442101691271,0.1587499999999999,0.12785289238623532,0.8538126765128016,0.3674815449765617,77.0,40.0,0.0407727938854004,0.0013930827699614,0.9247581312399284,1.5290440543531054
AGRAWAL2,gradual,uniform,10,10,0.8060335847326972,0.1216696046111227,0.15104166666666657,0.13442994802033656,0.8785128941154683,0.3643694381574577,67.0,34.0,0.0039306460121686,0.0010511635889427,0.8201894649339257,0.8433353628094427
AGRAWAL2,gradual,uniform,10,20,0.768427851160465,0.11672336447503455,0.19979166666666653,0.14718795379744645,0.8315431269966203,0.4067028628413918,71.0,19.0,0.0024134032288292,0.003950269493046,0.4281134391430644,0.1230350125917996
AGRAWAL2,gradual,uniform,10,50,0.9101212550522938,0.6307224858375216,0.23604166666666654,0.3461941593274859,0.9847913097828604,0.48231011753714864,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,10,100,0.9289553731405475,0.7500793974865019,0.4322916666666664,0.5502843614141265,0.9840270382888097,0.651839607721251,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,30,5,0.6016292345514396,0.348260648481613,0.38159722222222214,0.36480452495095,0.6962914459194,0.5152525273018693,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
AGRAWAL2,gradual,uniform,30,10,0.6283178465769408,0.36463926462049523,0.3175694444444444,0.34065301808423487,0.7575153282933509,0.4925575514492995,20.0,35.0,0.0230641358567686,0.0022506218935652,0.2689385218184528,0.5205385832926103
AGRAWAL2,gradual,uniform,30,20,0.7923038459935831,0.7353753265356064,0.47208333333333324,0.5766072390174257,0.9265730102982321,0.6627815820300618,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,30,50,0.8212633859744156,0.7462064138283485,0.608125,0.6714915574684054,0.9114232990058933,0.7449714904035043,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
AGRAWAL2,gradual,uniform,30,100,0.8763073461394225,0.831644096326626,0.7372222222222222,0.7814881850220053,0.9356509316030717,0.8306489115597827,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,50,5,0.5964415183965999,0.6026609405456911,0.5619166666666666,0.5822362927007562,0.6304013285829373,0.5941103606237403,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL2,gradual,uniform,50,10,0.6597566565273554,0.665510358625695,0.6328749999999999,0.6496721023708045,0.6790699641636802,0.659404904741797,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,50,20,0.7648652027167798,0.7671657122420532,0.7557499999999999,0.7612347896302465,0.7694166666666665,0.7648366169146598,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,50,50,0.8152631359639986,0.816221420523829,0.8145678806567213,0.8152038675911223,0.8159013251104257,0.8152604672920103,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL2,gradual,uniform,50,100,0.8623692653860577,0.8565154481103334,0.8709059088257354,0.8634380918364448,0.8544522564380364,0.8623355175803598,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
AGRAWAL3,abrupt,nonuniform,1,5,0.9614730736536827,0.0100834453088831,0.0299999999999998,0.015428397274937899,0.9708066063942624,0.17017800552119694,85.0,12.0,0.3037830537411999,0.0011406341876119,1.9261373496615832,1.58698961111526
AGRAWAL3,abrupt,nonuniform,1,10,0.9388469423471174,0.01010704083835965,0.0549999999999997,0.01733190770586935,0.9477498863578968,0.22746721680489118,86.0,6.0,0.3208042704779914,0.0049925107714598,1.1515482249562337,0.2125644708990385
AGRAWAL3,abrupt,nonuniform,1,20,0.9550227511375569,0.00981223792420925,0.0349999999999998,0.015284232563839251,0.9642911258144351,0.18374011160792997,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL3,abrupt,nonuniform,1,50,0.9375468773438672,0.01399681032208545,0.0699999999999996,0.023104625691068997,0.9462094045153796,0.2580400651891367,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL3,abrupt,nonuniform,1,100,0.9345717285864295,0.013328570075159401,0.0749999999999996,0.022634389016387202,0.943330471235921,0.2660701835270308,93.0,5.0,0.0027030943492653,0.003710593153191,0.7339607179596656,0.6925483640462139
AGRAWAL3,abrupt,nonuniform,10,5,0.7948397419870994,0.1149546439660391,0.1594999999999999,0.13191099336281495,0.865186954830824,0.3699644829592436,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
AGRAWAL3,abrupt,nonuniform,10,10,0.8030401520076004,0.11428861729258494,0.1469999999999999,0.12916898792693626,0.8760486693705205,0.3581708477480699,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL3,abrupt,nonuniform,10,20,0.8029401470073503,0.12535087234400585,0.1609999999999999,0.13937655239458005,0.874659703316851,0.3744189232223879,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL3,abrupt,nonuniform,10,50,0.9127206360318016,0.6660735468564641,0.2517499999999999,0.366248716226652,0.9860270015000834,0.49830630880719196,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,nonuniform,10,100,0.9315715785789289,0.7670756132294587,0.4579999999999998,0.5713388370684749,0.984304683593533,0.6713522600358198,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,nonuniform,30,5,0.6087804390219511,0.35189134429743024,0.3606666666666666,0.3554106543716582,0.7145867561968711,0.5072075460864909,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
AGRAWAL3,abrupt,nonuniform,30,10,0.6527326366318316,0.4047307475841429,0.33733333333333326,0.36727952095895705,0.7886634759625687,0.5146511000809426,58.0,46.0,0.0033146684520526,0.0013833648396252,0.4283717831400049,1.2076268532060033
AGRAWAL3,abrupt,nonuniform,30,20,0.7928646432321615,0.7322305886877635,0.4863333333333333,0.5848656273511297,0.9250660761482963,0.6699172622498522,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
AGRAWAL3,abrupt,nonuniform,30,50,0.8412420621031051,0.7843801337920382,0.6494999999999999,0.7096100472849021,0.9230302164440316,0.7742700494312239,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,nonuniform,30,100,0.8743937196859843,0.8337493495140333,0.7251666666666665,0.7755172301791118,0.9382455889706407,0.8243138254921278,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL3,abrupt,nonuniform,50,5,0.6035551777588879,0.6054770434538856,0.6162808630863085,0.6100067704586116,0.5946094609460946,0.6027020260160897,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
AGRAWAL3,abrupt,nonuniform,50,10,0.636456822841142,0.639423851098135,0.63045,0.6370291152150359,0.6499825132513251,0.635703419933494,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
AGRAWAL3,abrupt,nonuniform,50,20,0.7615630781539077,0.7695566736700741,0.7526877387738773,0.759238824301523,0.7732386388638862,0.7614401773164529,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,nonuniform,50,50,0.8163658182909146,0.8219646357770651,0.8074999999999999,0.8148799915291043,0.8255912791279126,0.8163366282885796,74.0,40.0,0.3897139595973644,0.0089853832811235,0.7130898374013127,0.1577911371886255
AGRAWAL3,abrupt,nonuniform,50,100,0.8730186509325466,0.872092390463012,0.8728872887288728,0.8728400680042401,0.8715999999999998,0.8730143179602265,62.0,46.0,0.5553251543709784,0.0036500507383688,0.5070599933113854,1.2984107099336182
AGRAWAL3,abrupt,uniform,1,5,0.9250462523126156,0.00934844507718995,0.0599999999999997,0.01595906067988625,0.9337340269710592,0.2364345737064643,52.0,12.0,0.6897165635868227,0.0010634304002277,1.8158377856446783,1.2358251862642864
AGRAWAL3,abrupt,uniform,1,10,0.9366968348417422,0.01080447040247835,0.06249999999999965,0.0183136447480235,0.9455780594979544,0.2423890759643931,85.0,12.0,0.3037830537411999,0.0011406341876119,1.9261373496615832,1.58698961111526
AGRAWAL3,abrupt,uniform,1,20,0.9335716785839292,0.0121597212467995,0.0699999999999996,0.02049217975204245,0.9422445578059497,0.2575629647925505,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
AGRAWAL3,abrupt,uniform,1,50,0.9328466423321164,0.0136868606138107,0.0749999999999996,0.02314903021732075,0.9415121975857366,0.2662801024841463,81.0,12.0,0.0117994901347277,0.0010740442063532,0.6647371288051735,0.594269953824625
AGRAWAL3,abrupt,uniform,1,100,0.9330716535826791,0.012776840615987349,0.0749999999999996,0.021834072700539102,0.9417142279913128,0.2657247197722103,93.0,5.0,0.0027030943492653,0.003710593153191,0.7339607179596656,0.6925483640462139
AGRAWAL3,abrupt,uniform,10,5,0.7824891244562229,0.11097081978622486,0.1687499999999999,0.1313147824058387,0.8514084115784211,0.37820257499825843,77.0,40.0,0.0407727938854004,0.0013930827699614,0.9247581312399284,1.5290440543531054
AGRAWAL3,abrupt,uniform,10,10,0.8105155257762888,0.12611369694439478,0.1552499999999999,0.13536159332583445,0.8831046169231624,0.3690723624379042,67.0,34.0,0.0039306460121686,0.0010511635889427,0.8201894649339257,0.8433353628094427
AGRAWAL3,abrupt,uniform,10,20,0.7658132906645332,0.11663985311249431,0.2044999999999999,0.1482569180056107,0.8283515750875048,0.41170532889878897,71.0,19.0,0.0024134032288292,0.003950269493046,0.4281134391430644,0.1230350125917996
AGRAWAL3,abrupt,uniform,10,50,0.9114705735286763,0.6482036126316338,0.2394999999999998,0.3490634899716648,0.9858881048947165,0.4855437928832923,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,uniform,10,100,0.932221611080554,0.7694504811748963,0.46011480740370164,0.5750562855969495,0.9846384629392991,0.672715075493864,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,uniform,30,5,0.6046552327616381,0.35230552513023994,0.3806984775240317,0.3664758590128477,0.7010500750053574,0.5167402427226835,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
AGRAWAL3,abrupt,uniform,30,10,0.6328316415820792,0.3706877466237774,0.3185833333333332,0.3430040497467423,0.7705550396456888,0.4946288455631819,20.0,35.0,0.0230641358567686,0.0022506218935652,0.2689385218184528,0.5205385832926103
AGRAWAL3,abrupt,uniform,30,20,0.7944397219860992,0.7474257316059119,0.4707499999999999,0.5793736295164802,0.931602257304093,0.6634595437525799,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
AGRAWAL3,abrupt,uniform,30,50,0.812915645782289,0.7423259047378785,0.5801666666666665,0.6503091952750384,0.9143153082363025,0.7281003703913809,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
